time,day,area,year,air_temp
15,104,khulna,1982,312.4609992
18,104,khulna,1982,309.856198
21,104,khulna,1982,306.1724223
0,105,khulna,1982,303.5676251
3,105,khulna,1982,299.8838689
6,105,khulna,1982,297.2290054
9,105,khulna,1982,300.8957274
12,105,khulna,1982,308.6741588
15,105,khulna,1982,312.3409946
18,105,khulna,1982,309.748205
21,105,khulna,1982,306.0814164
0,106,khulna,1982,303.4886308
3,106,khulna,1982,299.8218616
6,106,khulna,1982,297.4690212
9,106,khulna,1982,301.0775027
12,106,khulna,1982,308.7323853
15,106,khulna,1982,312.3409788
18,106,khulna,1982,309.7893719
21,106,khulna,1982,306.1808247
0,107,khulna,1982,303.6292217
3,107,khulna,1982,300.0206937
6,107,khulna,1982,297.1291759
9,107,khulna,1982,300.1673863
12,107,khulna,1982,306.6125194
15,107,khulna,1982,309.6508241
18,107,khulna,1982,307.5024637
21,107,khulna,1982,304.4641981
0,108,khulna,1982,302.315841
3,108,khulna,1982,299.2775915
6,108,khulna,1982,297.469349
9,108,khulna,1982,299.8693411
12,108,khulna,1982,304.9605844
15,108,khulna,1982,307.360651
18,108,khulna,1982,305.6635836
21,108,khulna,1982,303.2635478
0,109,khulna,1982,301.566483
3,109,khulna,1982,299.1664601
6,109,khulna,1982,295.5892265
9,109,khulna,1982,298.4405822
12,109,khulna,1982,304.4893293
15,109,khulna,1982,307.3407735
18,109,khulna,1982,305.3245406
21,109,khulna,1982,302.4731332
0,110,khulna,1982,300.4569035
3,110,khulna,1982,297.6055112
6,110,khulna,1982,296.6094701
9,110,khulna,1982,298.5629521
12,110,khulna,1982,302.7069873
15,110,khulna,1982,304.6605299
18,110,khulna,1982,303.2791959
21,110,khulna,1982,301.3256785
0,111,khulna,1982,299.9443466
3,111,khulna,1982,297.9908396
6,111,khulna,1982,296.469297
9,111,khulna,1982,299.0609973
12,111,khulna,1982,304.5589223
15,111,khulna,1982,307.150703
18,111,khulna,1982,305.3180761
21,111,khulna,1982,302.7263287
0,112,khulna,1982,300.8937046
3,112,khulna,1982,298.301971
6,112,khulna,1982,296.8391772
9,112,khulna,1982,299.8725342
12,112,khulna,1982,306.3073716
15,112,khulna,1982,309.3408228
18,112,khulna,1982,307.1958943
21,112,khulna,1982,304.1624821
0,113,khulna,1982,302.0175569
3,113,khulna,1982,298.9841608
6,113,khulna,1982,296.9190896
9,113,khulna,1982,300.2751959
12,113,khulna,1982,307.3947
15,113,khulna,1982,310.7509104
18,113,khulna,1982,308.3777615
21,113,khulna,1982,305.0215942
0,114,khulna,1982,302.648449
3,114,khulna,1982,299.2922996
6,114,khulna,1982,298.0990955
9,114,khulna,1982,301.4333616
12,114,khulna,1982,308.5065349
15,114,khulna,1982,311.8409045
18,114,khulna,1982,309.483199
21,114,khulna,1982,306.1488723
0,115,khulna,1982,303.7911706
3,115,khulna,1982,300.4568616
6,115,khulna,1982,297.4591061
9,115,khulna,1982,300.7545452
12,115,khulna,1982,307.7453525
15,115,khulna,1982,311.0408939
18,115,khulna,1982,308.7106436
21,115,khulna,1982,305.4151445
0,116,khulna,1982,303.0848978
3,116,khulna,1982,299.7894163
6,116,khulna,1982,298.099141
9,116,khulna,1982,301.2659657
12,116,khulna,1982,307.983936
15,116,khulna,1982,311.150859
18,116,khulna,1982,308.9115537
21,116,khulna,1982,305.7446713
0,117,khulna,1982,303.5053694
3,117,khulna,1982,300.3385039
6,117,khulna,1982,298.1191291
9,117,khulna,1982,301.3296342
12,117,khulna,1982,308.1402661
15,117,khulna,1982,311.3508709
18,117,khulna,1982,309.0806785
21,117,khulna,1982,305.870115
0,118,khulna,1982,303.5999262
3,118,khulna,1982,300.3893798
6,118,khulna,1982,298.0591726
9,118,khulna,1982,301.1095164
12,118,khulna,1982,307.5803889
15,118,khulna,1982,310.6308274
18,118,khulna,1982,308.4738873
21,118,khulna,1982,305.423488
0,119,khulna,1982,303.2665512
3,119,khulna,1982,300.2161681
6,119,khulna,1982,298.1291429
9,119,khulna,1982,301.2886877
12,119,khulna,1982,307.9912143
15,119,khulna,1982,311.1508571
18,119,khulna,1982,308.9166995
21,119,khulna,1982,305.7570973
0,120,khulna,1982,303.5229433
3,120,khulna,1982,300.3633579
6,120,khulna,1982,298.4390593
9,120,khulna,1982,301.9067931
12,120,khulna,1982,309.2630992
15,120,khulna,1982,312.7309407
18,120,khulna,1982,310.2788584
21,120,khulna,1982,306.8110615
0,121,khulna,1982,304.3589831
3,121,khulna,1982,300.8912047
6,121,khulna,1982,297.5990356
9,121,khulna,1982,301.1541301
12,121,khulna,1982,308.6957595
15,121,khulna,1982,312.2509644
18,121,khulna,1982,309.7371081
21,121,khulna,1982,306.181949
0,122,khulna,1982,303.6680967
3,122,khulna,1982,300.1129565
6,122,khulna,1982,298.0891127
9,122,khulna,1982,301.3602849
12,122,khulna,1982,308.2996135
15,122,khulna,1982,311.5708873
18,122,khulna,1982,309.2577964
21,122,khulna,1982,305.9865647
0,123,khulna,1982,303.6734774
3,123,khulna,1982,300.4022631
6,123,khulna,1982,298.3391555
9,123,khulna,1982,301.4525931
12,123,khulna,1982,308.0573102
15,123,khulna,1982,311.1708445
18,123,khulna,1982,308.9692899
21,123,khulna,1982,305.8557956
0,124,khulna,1982,303.6542444
3,124,khulna,1982,300.5407667
6,124,khulna,1982,296.5989415
9,124,khulna,1982,300.501052
12,124,khulna,1982,308.7788268
15,124,khulna,1982,312.6810585
18,124,khulna,1982,309.9218224
21,124,khulna,1982,306.019641
0,125,khulna,1982,303.2604092
3,125,khulna,1982,299.3582485
6,125,khulna,1982,297.0689382
9,125,khulna,1982,300.9831822
12,125,khulna,1982,309.2866963
15,125,khulna,1982,313.2010618
18,125,khulna,1982,310.433246
21,125,khulna,1982,306.5189309
0,126,khulna,1982,303.7511194
3,126,khulna,1982,299.8368252
6,126,khulna,1982,296.6288322
9,126,khulna,1982,300.9337726
12,126,khulna,1982,310.0660938
15,126,khulna,1982,314.3711678
18,126,khulna,1982,311.3270852
21,126,khulna,1982,307.0220666
0,127,khulna,1982,303.9779888
3,127,khulna,1982,299.6729931
6,127,khulna,1982,298.0289369
9,127,khulna,1982,301.9480342
12,127,khulna,1982,310.2618441
15,127,khulna,1982,314.1810631
18,127,khulna,1982,311.4098154
21,127,khulna,1982,307.4906469
0,128,khulna,1982,304.7194035
3,128,khulna,1982,300.8002558
6,128,khulna,1982,297.909087
9,128,khulna,1982,301.2749
12,128,khulna,1982,308.4149955
15,128,khulna,1982,311.780913
18,128,khulna,1982,309.4009003
21,128,khulna,1982,306.0350261
0,129,khulna,1982,303.6550171
3,129,khulna,1982,300.2891609
6,129,khulna,1982,299.229297
9,129,khulna,1982,301.8209973
12,129,khulna,1982,307.3189223
15,129,khulna,1982,309.910703
18,129,khulna,1982,308.0780761
21,129,khulna,1982,305.4863287
0,130,khulna,1982,303.6537046
3,130,khulna,1982,301.061971
6,130,khulna,1982,298.869272
9,130,khulna,1982,301.5531863
12,130,khulna,1982,307.2467304
15,130,khulna,1982,309.930728
18,130,khulna,1982,308.0328953
21,130,khulna,1982,305.3489322
0,131,khulna,1982,303.4511024
3,131,khulna,1982,300.7671535
6,131,khulna,1982,298.8693141
9,131,khulna,1982,301.3979205
12,131,khulna,1982,306.762001
15,131,khulna,1982,309.2906859
18,131,khulna,1982,307.5026735
21,131,khulna,1982,304.9740211
0,132,khulna,1982,303.1860114
3,132,khulna,1982,300.6573725
6,132,khulna,1982,299.5593147
9,132,khulna,1982,302.0854945
12,132,khulna,1982,307.4444271
15,132,khulna,1982,309.9706853
18,132,khulna,1982,308.1843888
21,132,khulna,1982,305.6581631
0,133,khulna,1982,303.8718694
3,133,khulna,1982,301.3456572
6,133,khulna,1982,299.1994708
9,133,khulna,1982,301.150526
12,133,khulna,1982,305.2894134
15,133,khulna,1982,307.2405292
18,133,khulna,1982,305.8609112
21,133,khulna,1982,303.9098205
0,134,khulna,1982,302.5302046
3,134,khulna,1982,300.5791243
6,134,khulna,1982,299.3194747
9,134,khulna,1982,301.2559699
12,134,khulna,1982,305.36397
15,134,khulna,1982,307.3005253
18,134,khulna,1982,305.9312029
21,134,khulna,1982,303.9946726
0,135,khulna,1982,302.6253523
3,135,khulna,1982,300.6888323
6,135,khulna,1982,298.6193516
9,135,khulna,1982,301.009637
12,135,khulna,1982,306.0802888
15,135,khulna,1982,308.4706484
18,135,khulna,1982,306.7804447
21,135,khulna,1982,304.3901159
0,136,khulna,1982,302.6999148
3,136,khulna,1982,300.3095987
6,136,khulna,1982,298.3792785
9,136,khulna,1982,301.038926
12,136,khulna,1982,306.6809914
15,136,khulna,1982,309.3407215
18,136,khulna,1982,307.4600481
21,136,khulna,1982,304.8003523
0,137,khulna,1982,302.9196819
3,137,khulna,1982,300.2600002
6,137,khulna,1982,297.9194991
9,137,khulna,1982,299.7662068
12,137,khulna,1982,303.6837358
15,137,khulna,1982,305.5305009
18,137,khulna,1982,304.2246685
21,137,khulna,1982,302.3779271
0,138,khulna,1982,301.0720966
3,138,khulna,1982,299.2253651
6,138,khulna,1982,296.4091397
9,138,khulna,1982,299.5808178
12,138,khulna,1982,306.3090838
15,138,khulna,1982,309.4808603
18,138,khulna,1982,307.2381231
21,138,khulna,1982,304.0663873
0,139,khulna,1982,301.8236535
3,139,khulna,1982,298.6519346
6,139,khulna,1982,297.5991265
9,139,khulna,1982,300.8193383
12,139,khulna,1982,307.6505617
15,139,khulna,1982,310.8708735
18,139,khulna,1982,308.5938174
21,139,khulna,1982,305.373547
0,140,khulna,1982,303.0964944
3,140,khulna,1982,299.8762412
6,140,khulna,1982,298.039085
9,140,khulna,1982,301.4121781
12,140,khulna,1982,308.5677172
15,140,khulna,1982,311.940915
18,140,khulna,1982,309.5557545
21,140,khulna,1982,306.1826001
0,141,khulna,1982,303.7974433
3,141,khulna,1982,300.4243069
6,141,khulna,1982,298.2690324
9,141,khulna,1982,301.8362603
12,141,khulna,1982,309.403629
15,141,khulna,1982,312.9709676
18,141,khulna,1982,310.4485317
21,141,khulna,1982,306.8812389
0,142,khulna,1982,304.3588069
3,142,khulna,1982,300.7915332
6,142,khulna,1982,299.0691166
9,142,khulna,1982,302.3257288
12,142,khulna,1982,309.2341702
15,142,khulna,1982,312.4908834
18,142,khulna,1982,310.1880881
21,142,khulna,1982,306.9314168
0,143,khulna,1982,304.6286251
3,143,khulna,1982,301.3719711
6,143,khulna,1982,300.5794477
9,143,khulna,1982,302.615437
12,143,khulna,1982,306.9344998
15,143,khulna,1982,308.9705523
18,143,khulna,1982,307.5308763
21,143,khulna,1982,305.49485
0,144,khulna,1982,304.0551762
3,144,khulna,1982,302.0191608
6,144,khulna,1982,299.7293161
9,144,khulna,1982,302.2506425
12,144,khulna,1982,307.5992793
15,144,khulna,1982,310.1206839
18,144,khulna,1982,308.3378193
21,144,khulna,1982,305.8164471
0,145,khulna,1982,304.0335853
3,145,khulna,1982,301.5122265
6,145,khulna,1982,299.0490955
9,145,khulna,1982,302.3833616
12,145,khulna,1982,309.4565349
15,145,khulna,1982,312.7909045
18,145,khulna,1982,310.433199
21,145,khulna,1982,307.0988723
0,146,khulna,1982,304.7411706
3,146,khulna,1982,301.4068616
6,146,khulna,1982,299.9391587
9,146,khulna,1982,303.040463
12,146,khulna,1982,309.6194407
15,146,khulna,1982,312.7208413
18,146,khulna,1982,310.5278663
21,146,khulna,1982,307.4265057
0,147,khulna,1982,305.2335342
3,147,khulna,1982,302.13219
6,147,khulna,1982,300.2492279
9,147,khulna,1982,303.0957301
12,147,khulna,1982,309.1341815
15,147,khulna,1982,311.9807721
18,147,khulna,1982,309.9679712
21,147,khulna,1982,307.1214172
0,148,khulna,1982,305.1086194
3,148,khulna,1982,302.2620805
6,148,khulna,1982,300.4092456
9,148,khulna,1982,303.1902274
12,148,khulna,1982,309.0896863
15,148,khulna,1982,311.8707544
18,148,khulna,1982,309.9042839
21,148,khulna,1982,307.1232516
0,149,khulna,1982,305.1567842
3,149,khulna,1982,302.3757667
6,149,khulna,1982,300.7995544
9,149,khulna,1982,302.4424205
12,149,khulna,1982,305.9275285
15,149,khulna,1982,307.5704456
18,149,khulna,1982,306.4087524
21,149,khulna,1982,304.7658563
0,150,khulna,1982,303.6041648
3,150,khulna,1982,301.9612775
6,150,khulna,1982,299.6293878
9,150,khulna,1982,301.8862055
12,150,khulna,1982,306.6737245
15,150,khulna,1982,308.9306122
18,150,khulna,1982,307.3347854
21,150,khulna,1982,305.0779267
0,151,khulna,1982,303.4821023
3,151,khulna,1982,301.2252557
6,151,khulna,1982,300.1895497
9,151,khulna,1982,301.8494027
12,151,khulna,1982,305.3705457
15,151,khulna,1982,307.0304503
18,151,khulna,1982,305.8567454
21,151,khulna,1982,304.1968622
0,152,khulna,1982,303.0231591
3,152,khulna,1982,301.3632848
6,152,khulna,1982,299.3392055
9,152,khulna,1982,302.2682151
12,152,khulna,1982,308.481694
15,152,khulna,1982,311.4107945
18,152,khulna,1982,309.3396515
21,152,khulna,1982,306.4105887
0,153,khulna,1982,304.339449
3,153,khulna,1982,301.4104017
6,153,khulna,1982,300.0293226
9,153,khulna,1982,302.5263822
12,153,khulna,1982,307.8235403
15,153,khulna,1982,310.3206774
18,153,khulna,1982,308.5549722
21,153,khulna,1982,306.0578673
0,154,khulna,1982,304.2921648
3,154,khulna,1982,301.7950732
6,154,khulna,1982,300.0294859
9,154,khulna,1982,301.9247274
12,154,khulna,1982,305.9452138
15,154,khulna,1982,307.8405141
18,154,khulna,1982,306.5003628
21,154,khulna,1982,304.6050868
0,155,khulna,1982,303.2649376
3,155,khulna,1982,301.3696717
6,155,khulna,1982,299.6795537
9,155,khulna,1982,301.3248466
12,155,khulna,1982,304.8151024
15,155,khulna,1982,306.4604463
18,155,khulna,1982,305.2970371
21,155,khulna,1982,303.6517143
0,156,khulna,1982,302.4883069
3,156,khulna,1982,300.8429928
6,156,khulna,1982,298.8694115
9,156,khulna,1982,301.0388685
12,156,khulna,1982,305.6410642
15,156,khulna,1982,307.8105885
18,156,khulna,1982,306.2765356
21,156,khulna,1982,304.1070392
0,157,khulna,1982,302.5729887
3,157,khulna,1982,300.4035038
6,157,khulna,1982,298.489216
9,157,khulna,1982,301.3793986
12,157,khulna,1982,307.5105117
15,157,khulna,1982,310.400784
18,157,khulna,1982,308.3570961
21,157,khulna,1982,305.4668609
0,158,khulna,1982,303.4231762
3,158,khulna,1982,300.5329565
6,158,khulna,1982,298.869299
9,158,khulna,1982,301.4537192
12,158,khulna,1982,306.9362006
15,158,khulna,1982,309.520701
18,158,khulna,1982,307.693222
21,158,khulna,1982,305.1087547
0,159,khulna,1982,303.2812785
3,159,khulna,1982,300.696825
6,159,khulna,1982,299.4293477
9,159,khulna,1982,301.8341931
12,159,khulna,1982,306.9357322
15,159,khulna,1982,309.3406523
18,159,khulna,1982,307.640153
21,159,khulna,1982,305.2352638
0,160,khulna,1982,303.5347671
3,160,khulna,1982,301.1298907
6,160,khulna,1982,300.4296143
9,160,khulna,1982,301.8516521
12,160,khulna,1982,304.8683038
15,160,khulna,1982,306.2903857
18,160,khulna,1982,305.2848433
21,160,khulna,1982,303.8627796
0,161,khulna,1982,302.8572387
3,161,khulna,1982,301.4351826
6,161,khulna,1982,299.7996788
9,161,khulna,1982,300.9839014
12,161,khulna,1982,303.4960619
15,161,khulna,1982,304.6803212
18,161,khulna,1982,303.8429411
21,161,khulna,1982,302.658697
0,162,khulna,1982,301.8213182
3,162,khulna,1982,300.6370804
6,162,khulna,1982,299.4194365
9,162,khulna,1982,301.4966794
12,162,khulna,1982,305.9032561
15,162,khulna,1982,307.9805635
18,162,khulna,1982,306.5117164
21,162,khulna,1982,304.4344357
0,163,khulna,1982,302.965591
3,163,khulna,1982,300.8883213
6,163,khulna,1982,299.4396564
9,163,khulna,1982,300.7063863
12,163,khulna,1982,303.3935744
15,163,khulna,1982,304.6603436
18,163,khulna,1982,303.7646215
21,163,khulna,1982,302.4978685
0,164,khulna,1982,301.6021478
3,164,khulna,1982,300.3354016
6,164,khulna,1982,299.3496979
9,164,khulna,1982,300.4635466
12,164,khulna,1982,302.8264189
15,164,khulna,1982,303.9403021
18,164,khulna,1982,303.1526844
21,164,khulna,1982,302.0388154
0,165,khulna,1982,301.2511989
3,165,khulna,1982,300.1373359
6,165,khulna,1982,299.0096064
9,165,khulna,1982,300.4607644
12,165,khulna,1982,303.5391906
15,165,khulna,1982,304.9903936
18,165,khulna,1982,303.9642598
21,165,khulna,1982,302.5130754
0,166,khulna,1982,301.4869432
3,166,khulna,1982,300.0357665
6,166,khulna,1982,298.4595254
9,166,khulna,1982,300.2091657
12,166,khulna,1982,303.9207799
15,166,khulna,1982,305.6704746
18,166,khulna,1982,304.4332798
21,166,khulna,1982,302.6836077
0,167,khulna,1982,301.4464148
3,167,khulna,1982,299.696752
6,167,khulna,1982,298.1594464
9,167,khulna,1982,300.200289
12,167,khulna,1982,304.5296476
15,167,khulna,1982,306.5705536
18,167,khulna,1982,305.1274457
21,167,khulna,1982,303.086566
0,168,khulna,1982,301.6434603
3,168,khulna,1982,299.6025914
6,168,khulna,1982,299.3896854
9,168,khulna,1982,300.5496411
12,168,khulna,1982,303.0103229
15,168,khulna,1982,304.1703146
18,168,khulna,1982,303.350094
21,168,khulna,1982,302.1901172
0,169,khulna,1982,301.3698978
3,169,khulna,1982,300.2099271
6,169,khulna,1982,298.8996854
9,169,khulna,1982,300.0596411
12,169,khulna,1982,302.5203229
15,169,khulna,1982,303.6803146
18,169,khulna,1982,302.860094
21,169,khulna,1982,301.7001172
0,170,khulna,1982,300.8798978
3,170,khulna,1982,299.7199271
6,170,khulna,1982,299.9096985
9,170,khulna,1982,301.0211205
12,170,khulna,1982,303.378845
15,170,khulna,1982,304.4903015
18,170,khulna,1982,303.7043997
21,170,khulna,1982,302.5929574
0,171,khulna,1982,301.8070569
3,171,khulna,1982,300.6956205
6,171,khulna,1982,299.7497558
9,171,khulna,1982,300.6500562
12,171,khulna,1982,302.5599159
15,171,khulna,1982,303.4602442
18,171,khulna,1982,302.8236294
21,171,khulna,1982,301.9233127
0,172,khulna,1982,301.2866989
3,172,khulna,1982,300.3863869
6,172,khulna,1982,299.2896926
9,172,khulna,1982,300.4229548
12,172,khulna,1982,302.82701
15,172,khulna,1982,303.9603074
18,172,khulna,1982,303.1589621
21,172,khulna,1982,302.0256793
0,173,khulna,1982,301.2243353
3,173,khulna,1982,300.0910585
6,173,khulna,1982,298.8496097
9,173,khulna,1982,300.2886342
12,173,khulna,1982,303.3413211
15,173,khulna,1982,304.7803903
18,173,khulna,1982,303.7628363
21,173,khulna,1982,302.3237855
0,174,khulna,1982,301.306233
3,174,khulna,1982,299.8671899
6,174,khulna,1982,299.0096215
9,174,khulna,1982,300.4049658
12,174,khulna,1982,303.3649909
15,174,khulna,1982,304.7603785
18,174,khulna,1982,303.7737114
21,174,khulna,1982,302.3783418
0,175,khulna,1982,301.3916762
3,175,khulna,1982,299.996314
6,175,khulna,1982,299.3597176
9,175,khulna,1982,300.4007658
12,175,khulna,1982,302.6092019
15,175,khulna,1982,303.6502824
18,175,khulna,1982,302.9141429
21,175,khulna,1982,301.8730759
0,176,khulna,1982,301.1369375
3,176,khulna,1982,300.095876
6,176,khulna,1982,299.6697815
9,176,khulna,1982,300.4754411
12,176,khulna,1982,302.1845339
15,176,khulna,1982,302.9902185
18,176,khulna,1982,302.4205255
21,176,khulna,1982,301.6148512
0,177,khulna,1982,301.0451591
3,177,khulna,1982,300.2394891
6,177,khulna,1982,299.9196696
9,177,khulna,1982,301.1378658
12,177,khulna,1982,303.7220964
15,177,khulna,1982,304.9403304
18,177,khulna,1982,304.0789272
21,177,khulna,1982,302.8607088
0,178,khulna,1982,301.9993069
3,178,khulna,1982,300.781095
6,178,khulna,1982,299.7997374
9,178,khulna,1982,300.7679849
12,178,khulna,1982,302.821985
15,178,khulna,1982,303.7902626
18,178,khulna,1982,303.1056015
21,178,khulna,1982,302.1373363
0,179,khulna,1982,301.4526762
3,179,khulna,1982,300.4844161
6,179,khulna,1982,299.3197242
9,179,khulna,1982,300.3365055
12,179,khulna,1982,302.493463
15,179,khulna,1982,303.5102758
18,179,khulna,1982,302.7912958
21,179,khulna,1982,301.774496
0,180,khulna,1982,301.0555171
3,180,khulna,1982,300.0387227
6,180,khulna,1982,298.7596491
9,180,khulna,1982,300.0530726
12,180,khulna,1982,302.7968873
15,180,khulna,1982,304.0903509
18,180,khulna,1982,303.1757533
21,180,khulna,1982,301.8823064
0,181,khulna,1982,300.9677103
3,181,khulna,1982,299.6742702
6,181,khulna,1982,298.1394951
9,181,khulna,1982,300.000763
12,181,khulna,1982,303.9491792
15,181,khulna,1982,305.8105049
18,181,khulna,1982,304.4943767
21,181,khulna,1982,302.633075
0,182,khulna,1982,301.3169489
3,182,khulna,1982,299.4556571
6,182,khulna,1982,298.4895478
9,182,khulna,1982,300.1566808
12,182,khulna,1982,303.6932674
15,182,khulna,1982,305.3604522
18,182,khulna,1982,304.1815995
21,182,khulna,1982,302.5144362
0,183,khulna,1982,301.3355853
3,183,khulna,1982,299.6684308
6,183,khulna,1982,299.7497123
9,183,khulna,1982,300.810174
12,183,khulna,1982,303.0597931
15,183,khulna,1982,304.1202877
18,183,khulna,1982,303.3704207
